,通道_00,通道_01,通道_02,通道_03,通道_04,通道_10,通道_11,通道_12,通道_13,通道_14,通道_20,通道_21,通道_22,通道_23,通道_24,通道_30,通道_31,通道_32,通道_33,通道_34,通道_40,通道_41,通道_42,通道_43,通道_44
第 11 分钟内,0.003651681043070454,0.0081863355343475,0.01730598068808531,0.005599720420784826,0.0046166629750810095,0.0,0.0,0.0,0.0,0.005686426766264463,0.0016019823821475376,0.007282339352314482,0.006007225765861823,0.007632229699407911,0.009607997503422894,0.0015554018775934542,0.0009080290974793903,0.0,0.0,0.007501810261103525,0.003208922246041912,0.010929939082170104,0.006883685345361712,0.024524460852328234,0.00832890028375527
第 12 分钟内,0.0021550677134128393,0.00012508724522186654,0.000863135199191345,0.0018029733799586611,0.0002091454566736095,0.0005258259385497732,0.0013722994552816115,0.0,0.0034473853578803615,0.004927634170862394,0.0020924847537586166,0.009732598606951026,0.00012718986036974744,0.002099698408430717,0.004184635470675158,0.002830520574629125,0.000869322871027034,0.00590069446623398,0.0033012862831052203,0.0033987664068783063,0.0,0.0,0.002235235828086546,0.011725913864244819,0.017151693146668756
第 13 分钟内,0.0,0.0,0.0,0.0,0.0,0.035532522578584635,0.02933194464014721,0.033932476545225354,0.00209494915130376,0.0,0.010744687343234083,0.0,0.0,0.0,0.0,0.0011085378967368165,0.02030365084219471,0.0,0.0,0.0009823819470351491,0.010693396103195363,0.012877715585868199,0.03740078936819857,0.03979218884040092,0.08584674162577727
第 14 分钟内,0.006714983255186879,0.004899933288939007,0.004940980709234044,0.008120926387406302,0.009528101702317548,0.0,0.004200595078324987,0.006115420904641233,0.00876787922633232,0.006210948312743603,0.004789504046755821,0.01816214988658016,0.030864139919973832,0.032796494112604324,0.02284393662778006,0.008372780887634934,0.010288734482850559,0.02112630380779784,0.024174052097665544,0.029894475446794355,0.003078791525427671,0.028200321594148647,0.02520134570346194,0.021347331688804205,0.03350598143841399
第 15 分钟内,0.0023811298686755578,0.0,0.0,0.0,0.0,0.012628083546297408,0.0,0.001294258708054774,0.003923483994883181,0.004603197016126437,0.009379850847816895,0.003224091959044051,0.011163805232710322,0.008471263504154503,0.01877429182086654,0.0023399563648558996,0.005515863270931454,0.0,0.0013336533164846065,0.004667484983130077,0.003546052261517607,0.002944457502834008,0.00957558280326104,0.008102224534917601,0.012196178909993582
第 16 分钟内,0.0022626073751947917,0.0017443576556624985,0.0006715488701393713,0.0017670165014672112,0.0,0.0,0.0007300733876136611,0.0010872109821475906,0.0,0.0,0.0,0.002627618466504278,0.004521379545286142,0.006246741352273544,0.006882703450100003,0.00045172524424613725,0.007442158531902998,0.0024341678793805,0.008258979678995804,0.0041729425078465,0.0,0.00033424008596810717,0.0032375502247041776,0.0008089586012487437,0.0026693455912436548
第 17 分钟内,0.00042508249259842756,8.400517143619668e-05,0.0,0.0,0.0,0.0,0.0,0.0020129115453261237,0.006740738560664983,0.00796231776332057,0.008397462024279156,0.0,0.003044927600334868,0.001174373417430763,0.006841647917537608,0.00012269201939207885,0.0019818761614388003,0.004282588251146691,0.008791872775245624,0.008301396055486077,0.0016400288013441733,0.001636870608143104,0.005437701018357832,0.006702458406166678,0.0033696732161162535
第 18 分钟内,0.000648087254703944,0.0003409128690926577,0.0,0.0005957292850759521,0.0,0.0016719679237867102,0.0006516008765891645,0.0018470294440801616,0.006126995914755462,0.010268816508645084,0.0028021114701488603,0.0,0.003937152887231399,0.0021759421243198185,0.006167729114399112,0.003368618942831858,0.0027135191793518088,0.0033203253567767876,0.0016767084767472795,0.001174272364654727,0.0,0.0009975554244061602,0.0010049999480635785,0.006034381538491673,0.006487536241622571
第 19 分钟内,0.0,0.0,3.4527968230113615e-06,0.004242107822793495,0.016900530583662143,0.0,0.0,0.0,0.0,0.014958575452187373,0.0023069105871768025,0.006951899651618909,0.0,0.004006291060487666,0.01614861370394216,0.0,0.0,0.0,0.0,0.00011970509985703703,0.0024599580273201305,0.004568483399824241,0.007681552604688169,0.0,0.0
第 20 分钟内,0.0023273307953278755,0.0020664835092041867,0.0,0.0,0.0,0.0017052189511614357,0.0023267069555698017,0.002873298587199369,0.0,0.0,0.0,0.001080789812088423,0.008018871150910156,0.009708614786976932,0.004692721523894661,0.00028725407026730654,0.0031698057094075027,0.007568931601951434,0.011216952924743562,0.004069892701857758,0.0002078852352375704,0.0,0.005757267008222322,0.007866148486433078,0.0
